_id,case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69ca8ebf82d567a0f78f0414,EZYV20759,South America,Bachelor's,Y,N,5223,1823,Northeast,66324.78,Year,Y,Certified
69ca8ebf82d567a0f78f0415,EZYV20760,Asia,Master's,Y,N,943,1985,Midwest,80203.61,Year,Y,Certified
69ca8ebf82d567a0f78f0416,EZYV20761,Europe,Master's,Y,N,2686,1954,Midwest,22939.26,Year,Y,Certified
69ca8ebf82d567a0f78f0417,EZYV20762,North America,Bachelor's,N,N,2127,1966,Northeast,41764.88,Year,Y,Certified
69ca8ebf82d567a0f78f0418,EZYV20763,Asia,Master's,N,N,2651,1973,South,47784.26,Year,N,Denied
69ca8ebf82d567a0f78f0419,EZYV20764,Asia,Master's,N,Y,1346,1976,South,57294.25,Year,Y,Certified
69ca8ebf82d567a0f78f041a,EZYV20765,Europe,Bachelor's,N,N,775,1850,West,85517.43,Year,Y,Certified
69ca8ebf82d567a0f78f041b,EZYV20766,Asia,Bachelor's,N,N,166,2010,South,76693.77,Year,Y,Denied
69ca8ebf82d567a0f78f041c,EZYV20767,Asia,Master's,N,N,1488,1945,Midwest,96409.05,Year,Y,Denied
69ca8ebf82d567a0f78f041d,EZYV20768,Asia,Bachelor's,N,N,385,2000,West,260.945,Hour,Y,Denied
69ca8ebf82d567a0f78f041e,EZYV20769,Asia,Bachelor's,N,Y,126,1997,West,78896.39,Year,Y,Certified
69ca8ebf82d567a0f78f041f,EZYV20770,Asia,Master's,Y,N,1231,2013,Midwest,59730.91,Year,Y,Certified
69ca8ebf82d567a0f78f0420,EZYV20771,Asia,Bachelor's,N,N,401,2004,Northeast,104261.64,Year,Y,Denied
69ca8ebf82d567a0f78f0421,EZYV20772,Asia,High School,Y,N,978,2004,Midwest,142999.49,Year,Y,Certified
69ca8ebf82d567a0f78f0422,EZYV20773,Asia,High School,N,N,1131,2001,Island,52.8246,Hour,Y,Denied
69ca8ebf82d567a0f78f0423,EZYV20774,Asia,Bachelor's,N,N,2439,2003,West,52221.09,Year,Y,Denied
69ca8ebf82d567a0f78f0424,EZYV20775,Asia,High School,Y,N,2039,1984,Northeast,163581.86,Year,Y,Certified
69ca8ebf82d567a0f78f0425,EZYV20776,Asia,Master's,N,Y,15143,2004,Northeast,86033.26,Year,Y,Certified
69ca8ebf82d567a0f78f0426,EZYV20777,Asia,Master's,Y,N,488,2011,South,138562.76,Year,N,Certified
69ca8ebf82d567a0f78f0427,EZYV20778,Asia,Master's,Y,N,910,2010,South,51251.35,Year,N,Denied
69ca8ebf82d567a0f78f0428,EZYV20779,Asia,Master's,N,N,117,2010,South,60121.7,Year,Y,Denied
69ca8ebf82d567a0f78f0429,EZYV20780,Asia,Doctorate,Y,N,122114,1999,Northeast,114288.61,Year,Y,Certified
69ca8ebf82d567a0f78f042a,EZYV20781,Europe,Master's,Y,N,1050,1981,West,111872.73,Year,Y,Denied
69ca8ebf82d567a0f78f042b,EZYV20782,Europe,Doctorate,N,N,1972,1977,Northeast,24933.99,Year,Y,Certified
69ca8ebf82d567a0f78f042c,EZYV20783,Asia,Bachelor's,Y,N,2294,2002,Northeast,153891.3,Year,N,Certified
69ca8ebf82d567a0f78f042d,EZYV20784,Asia,Bachelor's,N,N,3115,2010,South,99116.24,Year,Y,Denied
69ca8ebf82d567a0f78f042e,EZYV20785,Asia,Bachelor's,N,N,2191,2010,Northeast,40104.07,Year,Y,Denied
69ca8ebf82d567a0f78f042f,EZYV20786,North America,High School,Y,N,5576,2007,Northeast,5811.29,Year,Y,Certified
69ca8ebf82d567a0f78f0430,EZYV20787,Europe,High School,Y,Y,1489,1845,West,65525.81,Year,Y,Certified
69ca8ebf82d567a0f78f0431,EZYV20788,Asia,Master's,Y,N,97,2003,South,150107.26,Year,Y,Certified
69ca8ebf82d567a0f78f0432,EZYV20789,Asia,Master's,Y,N,2589,1946,Northeast,73895.14,Year,N,Certified
69ca8ebf82d567a0f78f0433,EZYV20790,Asia,Bachelor's,N,N,3435,1885,Midwest,97603.78,Year,Y,Certified
69ca8ebf82d567a0f78f0434,EZYV20791,Europe,Doctorate,Y,N,3110,1820,West,82089.0,Year,Y,Certified
69ca8ebf82d567a0f78f0435,EZYV20792,Asia,Bachelor's,Y,N,993,2013,Northeast,13709.88,Year,Y,Certified
69ca8ebf82d567a0f78f0436,EZYV20793,Asia,Bachelor's,Y,N,854,2011,Northeast,112967.31,Year,Y,Certified
69ca8ebf82d567a0f78f0437,EZYV20794,Asia,Master's,Y,N,3502,1992,Northeast,71998.64,Year,N,Certified
69ca8ebf82d567a0f78f0438,EZYV20795,Asia,Bachelor's,N,N,2922,1823,South,72846.99,Year,Y,Denied
69ca8ebf82d567a0f78f0439,EZYV20796,Asia,Bachelor's,Y,N,967,2000,West,128531.63,Year,Y,Certified
69ca8ebf82d567a0f78f043a,EZYV20797,Europe,Doctorate,Y,N,3828,1887,West,34515.76,Year,Y,Denied
69ca8ebf82d567a0f78f043b,EZYV20798,Europe,Master's,N,N,3382,1847,West,5637.79,Year,Y,Certified
69ca8ebf82d567a0f78f043c,EZYV20799,Europe,Bachelor's,Y,N,449,1998,South,117414.03,Year,Y,Certified
69ca8ebf82d567a0f78f043d,EZYV20800,Europe,Master's,Y,N,1532,2006,Northeast,20458.61,Year,Y,Certified
69ca8ebf82d567a0f78f043e,EZYV20801,Asia,Master's,Y,N,19283,2011,South,28373.93,Year,Y,Certified
69ca8ebf82d567a0f78f043f,EZYV20802,South America,Bachelor's,Y,N,1289,1996,South,44095.64,Year,Y,Certified
69ca8ebf82d567a0f78f0440,EZYV20803,Asia,Master's,Y,N,245673,1928,Midwest,110747.97,Year,Y,Certified
69ca8ebf82d567a0f78f0441,EZYV20804,Asia,High School,Y,N,2666,2004,South,102120.76,Year,Y,Certified
69ca8ebf82d567a0f78f0442,EZYV20805,Europe,Master's,N,N,112786,1999,Northeast,21194.15,Year,Y,Certified
69ca8ebf82d567a0f78f0443,EZYV20806,North America,Master's,N,N,4047,1951,Northeast,51303.37,Year,Y,Certified
69ca8ebf82d567a0f78f0444,EZYV20807,North America,Bachelor's,Y,N,1714,2008,South,347.228,Hour,Y,Denied
69ca8ebf82d567a0f78f0445,EZYV20808,North America,High School,Y,N,3946,2001,Island,59086.31,Year,Y,Denied
69ca8ebf82d567a0f78f0446,EZYV20809,Asia,Bachelor's,Y,N,2250,1976,Northeast,72358.39,Year,Y,Certified
69ca8ebf82d567a0f78f0447,EZYV20810,Asia,High School,Y,Y,2132,1990,Northeast,79629.24,Year,Y,Denied
69ca8ebf82d567a0f78f0448,EZYV20811,Asia,Bachelor's,Y,Y,249,2012,South,175314.63,Year,Y,Denied
69ca8ebf82d567a0f78f0449,EZYV20812,Europe,Master's,Y,N,4998,1973,Northeast,68952.45,Year,Y,Certified
69ca8ebf82d567a0f78f044a,EZYV20813,Asia,Bachelor's,Y,N,3622,2004,Midwest,62505.17,Year,Y,Denied
69ca8ebf82d567a0f78f044b,EZYV20814,Asia,Bachelor's,N,N,2983,1998,Midwest,62141.03,Year,Y,Certified
69ca8ebf82d567a0f78f044c,EZYV20815,Asia,Bachelor's,Y,N,4042,1970,Northeast,129952.96,Year,Y,Certified
69ca8ebf82d567a0f78f044d,EZYV20816,Asia,Bachelor's,N,Y,-17,1990,West,91897.57,Year,Y,Certified
69ca8ebf82d567a0f78f044e,EZYV20817,Asia,High School,Y,N,854,1994,South,86855.46,Year,Y,Denied
69ca8ebf82d567a0f78f044f,EZYV20818,Asia,Master's,N,Y,2156,1970,South,73269.74,Year,Y,Certified
69ca8ebf82d567a0f78f0450,EZYV20819,Oceania,Bachelor's,Y,N,3767,1969,South,126399.34,Year,Y,Certified
69ca8ebf82d567a0f78f0451,EZYV20820,Asia,Bachelor's,Y,Y,4224,1994,Northeast,219968.65,Year,Y,Certified
69ca8ebf82d567a0f78f0452,EZYV20821,Asia,High School,N,N,109,1977,Midwest,122642.28,Year,Y,Certified
69ca8ebf82d567a0f78f0453,EZYV20822,Europe,Master's,N,N,28082,1992,Northeast,30966.78,Year,Y,Certified
69ca8ebf82d567a0f78f0454,EZYV20823,North America,Master's,N,N,2098,1955,South,94538.24,Year,N,Certified
69ca8ebf82d567a0f78f0455,EZYV20824,Asia,Bachelor's,N,N,532,1919,Midwest,66930.01,Year,Y,Certified
69ca8ebf82d567a0f78f0456,EZYV20825,Europe,Doctorate,Y,N,367,2010,Midwest,21298.97,Year,Y,Certified
69ca8ebf82d567a0f78f0457,EZYV20826,Asia,High School,Y,N,2531,1974,South,1153.14,Year,Y,Certified
69ca8ebf82d567a0f78f0458,EZYV20827,Asia,High School,Y,N,2481,1996,West,47748.6,Year,Y,Denied
69ca8ebf82d567a0f78f0459,EZYV20828,South America,High School,Y,N,1590,1975,Northeast,57.2276,Hour,Y,Denied
69ca8ebf82d567a0f78f045a,EZYV20829,Europe,High School,Y,N,2856,1884,South,38219.83,Year,Y,Denied
69ca8ebf82d567a0f78f045b,EZYV20830,Europe,High School,Y,N,2044,1988,West,65602.2,Year,Y,Certified
69ca8ebf82d567a0f78f045c,EZYV20831,South America,Bachelor's,Y,N,521,1984,Northeast,97623.28,Year,Y,Certified
69ca8ebf82d567a0f78f045d,EZYV20832,Asia,Bachelor's,Y,N,3444,2005,South,136898.97,Year,Y,Denied
69ca8ebf82d567a0f78f045e,EZYV20833,Asia,Bachelor's,N,Y,4024,1861,South,64451.25,Year,Y,Certified
69ca8ebf82d567a0f78f045f,EZYV20834,Asia,Doctorate,Y,N,795,1994,West,5187.9,Year,Y,Certified
69ca8ebf82d567a0f78f0460,EZYV20835,Asia,High School,N,Y,272,1989,West,67872.2,Year,Y,Certified
69ca8ebf82d567a0f78f0461,EZYV20836,North America,Bachelor's,Y,Y,383,2004,South,48767.67,Year,Y,Certified
69ca8ebf82d567a0f78f0462,EZYV20837,Asia,High School,N,Y,10451,2002,South,187213.94,Year,Y,Certified
69ca8ebf82d567a0f78f0463,EZYV20838,Europe,Bachelor's,N,Y,580,2002,Northeast,86406.18,Year,Y,Denied
69ca8ebf82d567a0f78f0464,EZYV20839,North America,Master's,Y,N,3760,1964,Northeast,115185.06,Year,Y,Certified
69ca8ebf82d567a0f78f0465,EZYV20840,Asia,Master's,Y,N,2499,2011,West,16157.7,Year,Y,Denied
69ca8ebf82d567a0f78f0466,EZYV20841,Asia,Bachelor's,N,N,1011,1868,West,73314.36,Year,N,Denied
69ca8ebf82d567a0f78f0467,EZYV20842,Asia,Master's,Y,N,558,1998,South,100211.55,Year,Y,Certified
69ca8ebf82d567a0f78f0468,EZYV20843,Asia,Master's,N,N,1887,2011,Midwest,147430.78,Year,Y,Denied
69ca8ebf82d567a0f78f0469,EZYV20844,Asia,High School,N,N,2099,2004,Midwest,74775.68,Year,Y,Certified
69ca8ebf82d567a0f78f046a,EZYV20845,Asia,Master's,N,N,1734,1990,Northeast,232462.72,Year,N,Certified
69ca8ebf82d567a0f78f046b,EZYV20846,Asia,Master's,N,N,515,2002,Northeast,85699.54,Year,Y,Denied
69ca8ebf82d567a0f78f046c,EZYV20847,Oceania,Doctorate,Y,N,1481,1986,Northeast,132818.8,Year,Y,Certified
69ca8ebf82d567a0f78f046d,EZYV20848,South America,High School,Y,N,4675,1981,Midwest,55440.84,Year,Y,Certified
69ca8ebf82d567a0f78f046e,EZYV20849,Africa,Master's,Y,N,2104,1999,West,92877.33,Year,Y,Certified
69ca8ebf82d567a0f78f046f,EZYV20850,North America,High School,Y,N,1429,2004,West,102042.56,Year,Y,Denied
69ca8ebf82d567a0f78f0470,EZYV20851,Asia,High School,Y,N,26549,1980,West,5551.43,Year,Y,Certified
69ca8ebf82d567a0f78f0471,EZYV20852,Europe,Bachelor's,Y,N,2385,2010,West,42522.66,Year,Y,Certified
69ca8ebf82d567a0f78f0472,EZYV20853,Asia,Doctorate,Y,N,1741,2010,Northeast,106131.2,Year,Y,Denied
69ca8ebf82d567a0f78f0473,EZYV20854,North America,High School,N,N,3031,1932,Northeast,69287.72,Year,Y,Certified
69ca8ebf82d567a0f78f0474,EZYV20855,North America,Bachelor's,Y,Y,696,2009,West,92776.49,Year,Y,Certified
69ca8ebf82d567a0f78f0475,EZYV20856,North America,Bachelor's,N,N,3538,1998,South,161108.31,Year,Y,Certified
69ca8ebf82d567a0f78f0476,EZYV20857,Asia,Bachelor's,Y,N,884,2000,South,118031.84,Year,Y,Certified
69ca8ebf82d567a0f78f0477,EZYV20858,Asia,Bachelor's,N,N,2275,1851,South,202217.92,Year,Y,Certified
69ca8ebf82d567a0f78f0478,EZYV20859,Europe,High School,Y,N,19552,1991,South,24374.76,Year,Y,Certified
69ca8ebf82d567a0f78f0479,EZYV20860,South America,Bachelor's,Y,N,2987,1993,South,47547.48,Year,Y,Certified
69ca8ebf82d567a0f78f047a,EZYV20861,Asia,High School,Y,N,4080,2001,Midwest,160388.07,Year,Y,Certified
69ca8ebf82d567a0f78f047b,EZYV20862,Asia,Bachelor's,Y,N,1638,2001,Midwest,100.17,Hour,Y,Denied
69ca8ebf82d567a0f78f047c,EZYV20863,North America,High School,Y,N,2294,1901,West,18643.35,Year,Y,Certified
69ca8ebf82d567a0f78f047d,EZYV20864,Asia,Bachelor's,N,N,4008,1985,West,69306.51,Year,Y,Certified
69ca8ebf82d567a0f78f047e,EZYV20865,Asia,Master's,Y,N,792,2001,West,97779.82,Year,N,Certified
69ca8ebf82d567a0f78f047f,EZYV20866,Asia,Master's,Y,N,4990,1970,Northeast,166396.49,Year,Y,Certified
69ca8ebf82d567a0f78f0480,EZYV20867,North America,Master's,Y,N,2973,2013,West,90626.0,Year,N,Certified
69ca8ebf82d567a0f78f0481,EZYV20868,Asia,Master's,Y,N,3118,1993,West,121498.56,Year,Y,Denied
69ca8ebf82d567a0f78f0482,EZYV20869,Asia,Bachelor's,N,N,2455,1957,Northeast,272.996,Hour,Y,Certified
69ca8ebf82d567a0f78f0483,EZYV20870,Asia,Bachelor's,Y,N,2620,1987,South,132627.97,Year,Y,Denied
69ca8ebf82d567a0f78f0484,EZYV20871,Europe,Doctorate,N,N,1785,2000,Northeast,65475.15,Year,Y,Certified
69ca8ebf82d567a0f78f0485,EZYV20872,Europe,Bachelor's,Y,N,2205,2003,West,152811.59,Year,Y,Certified
69ca8ebf82d567a0f78f0486,EZYV20873,Europe,Doctorate,Y,N,3887,1998,Northeast,79170.14,Year,Y,Certified
69ca8ebf82d567a0f78f0487,EZYV20874,Asia,Master's,Y,N,1210,2013,Northeast,115444.84,Year,Y,Certified
69ca8ebf82d567a0f78f0488,EZYV20875,Asia,High School,Y,N,106,1871,West,195924.53,Year,Y,Certified
69ca8ebf82d567a0f78f0489,EZYV20876,Asia,Master's,N,N,965,2005,South,124051.23,Year,N,Certified
69ca8ebf82d567a0f78f048a,EZYV20877,Asia,Bachelor's,Y,N,3238,2006,South,63312.76,Year,Y,Denied
69ca8ebf82d567a0f78f048b,EZYV20878,Asia,Bachelor's,Y,N,2633,1977,Northeast,117874.22,Year,Y,Certified
69ca8ebf82d567a0f78f048c,EZYV20879,Asia,High School,N,N,2667,1984,West,44691.2,Year,N,Denied
69ca8ebf82d567a0f78f048d,EZYV20880,Europe,Bachelor's,N,N,1011,1984,Northeast,38753.71,Year,Y,Denied
69ca8ebf82d567a0f78f048e,EZYV20881,Asia,Doctorate,Y,N,1197,1997,South,65763.39,Year,Y,Certified
69ca8ebf82d567a0f78f048f,EZYV20882,Oceania,High School,N,N,605,2000,Northeast,146930.92,Year,Y,Certified
69ca8ebf82d567a0f78f0490,EZYV20883,Europe,Bachelor's,Y,N,2662,1989,South,163778.89,Year,Y,Denied
69ca8ebf82d567a0f78f0491,EZYV20884,Asia,Bachelor's,Y,N,878,1953,South,75948.03,Year,Y,Denied
69ca8ebf82d567a0f78f0492,EZYV20885,Asia,Bachelor's,N,N,3524,1968,Northeast,99991.71,Year,Y,Denied
69ca8ebf82d567a0f78f0493,EZYV20886,Asia,Bachelor's,N,Y,1009,2010,South,92678.0,Year,N,Denied
69ca8ebf82d567a0f78f0494,EZYV20887,Asia,Master's,Y,N,549,1997,Island,94064.29,Year,Y,Certified
69ca8ebf82d567a0f78f0495,EZYV20888,Asia,Bachelor's,N,N,1080,1972,West,29160.88,Year,Y,Certified
69ca8ebf82d567a0f78f0496,EZYV20889,North America,Bachelor's,N,Y,1410,2008,Northeast,82332.58,Year,Y,Certified
69ca8ebf82d567a0f78f0497,EZYV20890,South America,Bachelor's,Y,N,3932,2002,Northeast,63377.43,Year,Y,Denied
69ca8ebf82d567a0f78f0498,EZYV20891,Asia,Bachelor's,Y,N,4245,1855,Northeast,44600.61,Year,Y,Denied
69ca8ebf82d567a0f78f0499,EZYV20892,Asia,Bachelor's,N,Y,554,2010,Midwest,82220.09,Year,Y,Denied
69ca8ebf82d567a0f78f049a,EZYV20893,Asia,Bachelor's,Y,N,125,1992,West,126073.98,Year,Y,Denied
69ca8ebf82d567a0f78f049b,EZYV20894,North America,Master's,Y,N,930,2004,South,51796.63,Year,Y,Certified
69ca8ebf82d567a0f78f049c,EZYV20895,Asia,Master's,N,N,3207,1973,South,83203.24,Year,Y,Certified
69ca8ebf82d567a0f78f049d,EZYV20896,Asia,Master's,N,N,3387,2011,Northeast,122616.55,Year,Y,Denied
69ca8ebf82d567a0f78f049e,EZYV20897,Europe,Doctorate,Y,N,2189,2005,South,8977.46,Year,Y,Certified
69ca8ebf82d567a0f78f049f,EZYV20898,Asia,Doctorate,Y,N,3379,1885,West,32670.64,Year,Y,Certified
69ca8ebf82d567a0f78f04a0,EZYV20899,Asia,High School,Y,N,3909,2000,South,164418.44,Year,Y,Denied
69ca8ebf82d567a0f78f04a1,EZYV20900,Asia,Master's,Y,N,32524,2000,West,39030.61,Year,Y,Denied
69ca8ebf82d567a0f78f04a2,EZYV20901,North America,Bachelor's,N,N,544,1990,West,156.66,Hour,Y,Denied
69ca8ebf82d567a0f78f04a3,EZYV20902,Asia,Master's,N,N,4793,1979,Northeast,178481.26,Year,N,Certified
69ca8ebf82d567a0f78f04a4,EZYV20903,Asia,Bachelor's,Y,N,1086,1961,Northeast,126072.88,Year,Y,Denied
69ca8ebf82d567a0f78f04a5,EZYV20904,Africa,Master's,N,N,1506,1985,South,57015.82,Year,Y,Denied
69ca8ebf82d567a0f78f04a6,EZYV20905,Asia,Master's,Y,N,135268,1939,Northeast,21994.22,Year,Y,Certified
69ca8ebf82d567a0f78f04a7,EZYV20906,Asia,Master's,Y,N,241162,1880,Midwest,136826.1,Year,Y,Certified
69ca8ebf82d567a0f78f04a8,EZYV20907,Asia,Bachelor's,N,N,3918,1966,South,83695.83,Year,N,Certified
69ca8ebf82d567a0f78f04a9,EZYV20908,Europe,Master's,N,Y,1859,1925,West,30754.25,Year,Y,Certified
69ca8ebf82d567a0f78f04aa,EZYV20909,Asia,Bachelor's,Y,N,6908,1964,South,29831.5,Year,Y,Denied
69ca8ebf82d567a0f78f04ab,EZYV20910,North America,Bachelor's,N,Y,801,1983,West,67228.19,Year,Y,Certified
69ca8ebf82d567a0f78f04ac,EZYV20911,Asia,High School,Y,N,441,1889,Midwest,8169.76,Year,Y,Certified
69ca8ebf82d567a0f78f04ad,EZYV20912,Asia,Bachelor's,Y,N,990,1965,South,44842.13,Year,Y,Certified
69ca8ebf82d567a0f78f04ae,EZYV20913,South America,High School,Y,N,4086,2007,Midwest,23948.53,Year,Y,Denied
69ca8ebf82d567a0f78f04af,EZYV20914,Asia,Bachelor's,Y,Y,2597,1968,South,91922.48,Year,Y,Certified
69ca8ebf82d567a0f78f04b0,EZYV20915,Asia,Bachelor's,N,N,451,1998,Northeast,139741.99,Year,Y,Denied
69ca8ebf82d567a0f78f04b1,EZYV20916,North America,High School,Y,N,428,2012,South,301.9025,Hour,Y,Denied
69ca8ebf82d567a0f78f04b2,EZYV20917,Asia,Bachelor's,Y,N,162,2009,Northeast,68495.2,Year,Y,Denied
69ca8ebf82d567a0f78f04b3,EZYV20918,Asia,Bachelor's,Y,N,3800,2004,West,129951.66,Year,Y,Denied
69ca8ebf82d567a0f78f04b4,EZYV20919,Asia,Bachelor's,N,N,4225,2005,Northeast,131.74,Hour,Y,Certified
69ca8ebf82d567a0f78f04b5,EZYV20920,Asia,Master's,Y,N,329,1939,Northeast,46917.4,Year,Y,Certified
69ca8ebf82d567a0f78f04b6,EZYV20921,Asia,Bachelor's,N,N,5828,1976,West,134026.85,Year,N,Denied
69ca8ebf82d567a0f78f04b7,EZYV20922,Asia,Master's,Y,N,3619,1974,West,137075.06,Year,N,Certified
69ca8ebf82d567a0f78f04b8,EZYV20923,Asia,Bachelor's,Y,N,232,1830,Midwest,25183.17,Year,Y,Certified
69ca8ebf82d567a0f78f04b9,EZYV20924,Europe,Master's,Y,N,38,2006,West,3642.07,Year,Y,Certified
69ca8ebf82d567a0f78f04ba,EZYV20925,Asia,Master's,Y,N,8899,1954,Northeast,121010.56,Year,Y,Denied
69ca8ebf82d567a0f78f04bb,EZYV20926,North America,Master's,Y,N,702,1989,South,469.6979,Hour,Y,Denied
69ca8ebf82d567a0f78f04bc,EZYV20927,Asia,Master's,Y,N,2018,1987,West,68465.76,Year,Y,Denied
69ca8ebf82d567a0f78f04bd,EZYV20928,Asia,Bachelor's,N,N,953,1838,Northeast,66379.39,Year,N,Denied
69ca8ebf82d567a0f78f04be,EZYV20929,South America,Bachelor's,N,N,3965,1993,South,123692.21,Year,Y,Certified
69ca8ebf82d567a0f78f04bf,EZYV20930,Asia,Bachelor's,Y,N,2952,2000,West,318.6943,Hour,Y,Denied
69ca8ebf82d567a0f78f04c0,EZYV20931,Asia,Master's,N,N,2373,1992,Midwest,32197.86,Year,Y,Certified
69ca8ebf82d567a0f78f04c1,EZYV20932,Asia,Bachelor's,N,N,4643,2007,Northeast,127198.53,Year,Y,Certified
69ca8ebf82d567a0f78f04c2,EZYV20933,Asia,Bachelor's,Y,Y,3348,2007,Midwest,123744.25,Year,N,Certified
69ca8ebf82d567a0f78f04c3,EZYV20934,Asia,Bachelor's,Y,N,471,1991,South,144788.08,Year,Y,Certified
69ca8ebf82d567a0f78f04c4,EZYV20935,Asia,Master's,N,N,1629,2009,South,89327.73,Year,Y,Denied
69ca8ebf82d567a0f78f04c5,EZYV20936,Asia,Master's,Y,N,223,2006,Midwest,140103.1,Year,N,Denied
69ca8ebf82d567a0f78f04c6,EZYV20937,Asia,High School,N,N,2993,1911,South,50459.58,Year,Y,Certified
69ca8ebf82d567a0f78f04c7,EZYV20938,Asia,Doctorate,N,N,4801,2007,West,81120.39,Year,Y,Certified
69ca8ebf82d567a0f78f04c8,EZYV20939,Asia,Master's,Y,N,1687,1969,Northeast,37830.7,Year,Y,Denied
69ca8ebf82d567a0f78f04c9,EZYV20940,North America,Bachelor's,N,N,3972,2007,West,63152.63,Year,Y,Denied
69ca8ebf82d567a0f78f04ca,EZYV20941,North America,Bachelor's,N,N,608,2009,West,378.1946,Hour,Y,Denied
69ca8ebf82d567a0f78f04cb,EZYV20942,Asia,Master's,Y,N,368,1968,Northeast,121400.82,Year,Y,Certified
69ca8ebf82d567a0f78f04cc,EZYV20943,North America,Bachelor's,N,N,2134,1998,South,45711.3,Year,Y,Certified
69ca8ebf82d567a0f78f04cd,EZYV20944,Asia,Master's,Y,N,780,1998,South,54233.53,Year,Y,Certified
69ca8ebf82d567a0f78f04ce,EZYV20945,Europe,Bachelor's,Y,N,2166,1999,Northeast,135251.21,Year,Y,Certified
69ca8ebf82d567a0f78f04cf,EZYV20946,Asia,Master's,Y,N,2115,1992,South,37157.58,Year,N,Certified
69ca8ebf82d567a0f78f04d0,EZYV20947,Asia,Master's,N,N,843,1951,Midwest,86940.97,Year,Y,Certified
69ca8ebf82d567a0f78f04d1,EZYV20948,Asia,Master's,N,N,2354,2014,South,562.2244,Hour,Y,Certified
69ca8ebf82d567a0f78f04d2,EZYV20949,Asia,Master's,Y,N,3826,2003,Midwest,44680.62,Year,Y,Certified
69ca8ebf82d567a0f78f04d3,EZYV20950,Asia,Master's,Y,N,597,2004,West,65856.64,Year,Y,Certified
69ca8ebf82d567a0f78f04d4,EZYV20951,North America,Bachelor's,Y,N,6091,1867,Northeast,75390.02,Year,Y,Certified
69ca8ebf82d567a0f78f04d5,EZYV20952,Asia,Bachelor's,N,N,5106,2013,West,97862.63,Year,Y,Denied
69ca8ebf82d567a0f78f04d6,EZYV20953,Asia,High School,Y,N,4406,2010,West,30393.4,Year,Y,Denied
69ca8ebf82d567a0f78f04d7,EZYV20954,Asia,Bachelor's,Y,N,342,1998,South,122131.77,Year,N,Certified
69ca8ebf82d567a0f78f04d8,EZYV20955,Europe,Master's,N,N,5197,1981,Northeast,43845.17,Year,Y,Denied
69ca8ebf82d567a0f78f04d9,EZYV20956,Asia,Master's,Y,N,2573,2000,Northeast,111835.62,Year,N,Certified
69ca8ebf82d567a0f78f04da,EZYV20957,Asia,Master's,Y,N,1777,1979,South,105.96,Hour,Y,Denied
69ca8ebf82d567a0f78f04db,EZYV20958,Asia,Bachelor's,N,N,569,1988,Midwest,311734.49,Year,Y,Certified
69ca8ebf82d567a0f78f04dc,EZYV20959,Europe,Bachelor's,Y,N,734,1881,West,44179.02,Year,Y,Certified
69ca8ebf82d567a0f78f04dd,EZYV20960,Africa,Bachelor's,Y,N,2431,1953,West,64762.73,Week,Y,Certified
69ca8ebf82d567a0f78f04de,EZYV20961,South America,Master's,N,N,4866,1998,West,123957.0,Year,Y,Denied
69ca8ebf82d567a0f78f04df,EZYV20962,Europe,Doctorate,Y,N,625,1885,West,61976.91,Year,Y,Certified
69ca8ebf82d567a0f78f04e0,EZYV20963,Asia,Bachelor's,Y,N,2223,2001,Northeast,138363.18,Year,Y,Denied
69ca8ebf82d567a0f78f04e1,EZYV20964,North America,Bachelor's,N,N,163,2010,South,155894.99,Year,N,Denied
69ca8ebf82d567a0f78f04e2,EZYV20965,North America,Master's,Y,N,390,2004,West,52227.34,Year,Y,Denied
69ca8ebf82d567a0f78f04e3,EZYV20966,Asia,Master's,N,N,1758,1995,South,99362.3,Year,Y,Denied
69ca8ebf82d567a0f78f04e4,EZYV20967,Asia,Master's,Y,N,54356,2004,West,84870.17,Year,Y,Certified
69ca8ebf82d567a0f78f04e5,EZYV20968,North America,Master's,N,N,86026,1999,West,87112.34,Year,N,Denied
69ca8ebf82d567a0f78f04e6,EZYV20969,Asia,Bachelor's,N,N,990,1984,Midwest,172343.56,Year,Y,Certified
69ca8ebf82d567a0f78f04e7,EZYV20970,Europe,Bachelor's,Y,N,29736,2010,South,5238.4,Year,Y,Denied
69ca8ebf82d567a0f78f04e8,EZYV20971,North America,High School,N,N,4373,2011,Northeast,123502.09,Year,Y,Certified
69ca8ebf82d567a0f78f04e9,EZYV20972,Asia,Bachelor's,Y,N,5310,2014,Northeast,44803.48,Year,Y,Denied
69ca8ebf82d567a0f78f04ea,EZYV20973,North America,Master's,Y,N,3757,2001,Island,89035.17,Year,N,Denied
69ca8ebf82d567a0f78f04eb,EZYV20974,Asia,Bachelor's,N,Y,230,1999,South,73114.98,Year,Y,Certified
69ca8ebf82d567a0f78f04ec,EZYV20975,Asia,Bachelor's,N,N,1228,2007,South,93425.7,Year,Y,Certified
69ca8ebf82d567a0f78f04ed,EZYV20976,Asia,Master's,Y,N,200,2007,South,148188.0,Year,N,Denied
69ca8ebf82d567a0f78f04ee,EZYV20977,South America,Doctorate,N,Y,827,1956,West,67338.44,Year,Y,Certified
69ca8ebf82d567a0f78f04ef,EZYV20978,North America,Bachelor's,Y,N,25936,1975,Northeast,30649.42,Year,Y,Certified
